transaction_id,timestamp,status,payment_method,customer_type,region,device_type,error_message,amount
TXN-102106,2026-01-09 11:06:00,success,crypto,SMB,EU,mobile_ios,None,103.23
TXN-102107,2026-01-09 11:07:00,success,bank_transfer,Startup,APAC,mobile_ios,None,71.23
TXN-102108,2026-01-09 11:08:00,success,credit_card,SMB,EU,mobile_ios,None,115.89
TXN-102109,2026-01-09 11:09:00,success,bank_transfer,Enterprise,LATAM,web,None,1697.66
TXN-102110,2026-01-09 11:10:00,success,credit_card,Startup,LATAM,mobile_android,None,49.57
TXN-102111,2026-01-09 11:11:00,success,credit_card,SMB,US,web,None,103.73
TXN-102112,2026-01-09 11:12:00,success,credit_card,SMB,US,mobile_ios,None,392.19
TXN-102113,2026-01-09 11:13:00,success,crypto,Startup,US,web,None,40.12
TXN-102114,2026-01-09 11:14:00,success,debit_card,Startup,US,mobile_android,None,43.31
TXN-102115,2026-01-09 11:15:00,success,credit_card,SMB,US,mobile_android,None,126.19
TXN-102116,2026-01-09 11:16:00,success,credit_card,SMB,US,web,None,489.97
TXN-102117,2026-01-09 11:17:00,success,debit_card,Startup,US,mobile_android,None,42.78
TXN-102118,2026-01-09 11:18:00,success,credit_card,SMB,US,web,None,295.33
TXN-102119,2026-01-09 11:19:00,success,crypto,SMB,US,web,None,208.83
TXN-102120,2026-01-09 11:20:00,success,crypto,SMB,US,web,None,152.94
TXN-102121,2026-01-09 11:21:00,success,credit_card,SMB,EU,web,None,305.11
TXN-102122,2026-01-09 11:22:00,success,bank_transfer,Startup,US,mobile_ios,None,24.91
TXN-102123,2026-01-09 11:23:00,success,credit_card,SMB,LATAM,mobile_ios,None,244.31
TXN-102124,2026-01-09 11:24:00,success,bank_transfer,Startup,US,web,None,92.74
TXN-102125,2026-01-09 11:25:00,success,debit_card,Startup,LATAM,web,None,69.52
TXN-102126,2026-01-09 11:26:00,success,debit_card,Startup,US,web,None,88.01
TXN-102127,2026-01-09 11:27:00,success,credit_card,Startup,EU,web,None,65.9
TXN-102128,2026-01-09 11:28:00,success,crypto,Startup,US,web,None,82.21
TXN-102129,2026-01-09 11:29:00,success,credit_card,SMB,APAC,web,None,353.82
TXN-102130,2026-01-09 11:30:00,success,credit_card,Enterprise,US,web,None,678.8
TXN-102131,2026-01-09 11:31:00,success,credit_card,Startup,LATAM,mobile_android,None,27.19
TXN-102132,2026-01-09 11:32:00,success,debit_card,SMB,US,web,None,476.19
TXN-102133,2026-01-09 11:33:00,success,credit_card,Enterprise,US,mobile_android,None,1582.87
TXN-102134,2026-01-09 11:34:00,success,debit_card,Enterprise,EU,web,None,1251.9
TXN-102135,2026-01-09 11:35:00,success,crypto,Enterprise,APAC,mobile_ios,None,2013.71
TXN-102136,2026-01-09 11:36:00,success,credit_card,Startup,LATAM,mobile_ios,None,20.73
TXN-102137,2026-01-09 11:37:00,success,debit_card,Startup,US,web,None,75.44
TXN-102138,2026-01-09 11:38:00,success,credit_card,SMB,APAC,mobile_android,None,248.89
TXN-102139,2026-01-09 11:39:00,success,crypto,Startup,EU,web,None,39.72
TXN-102140,2026-01-09 11:40:00,success,crypto,SMB,EU,web,None,392.99
TXN-102141,2026-01-09 11:41:00,success,credit_card,Startup,EU,web,None,44.81
TXN-102142,2026-01-09 11:42:00,success,debit_card,SMB,US,web,None,484.19
TXN-102143,2026-01-09 11:43:00,success,credit_card,Startup,US,web,None,69.81
TXN-102144,2026-01-09 11:44:00,success,credit_card,SMB,APAC,mobile_android,None,338.1
TXN-102145,2026-01-09 11:45:00,success,crypto,SMB,EU,web,None,134.98
TXN-102146,2026-01-09 11:46:00,success,credit_card,Startup,APAC,mobile_ios,None,79.95
TXN-102147,2026-01-09 11:47:00,success,credit_card,Enterprise,APAC,mobile_android,None,1000.11
TXN-102148,2026-01-09 11:48:00,success,credit_card,Startup,APAC,web,None,70.27
TXN-102149,2026-01-09 11:49:00,success,crypto,SMB,US,web,None,234.27
TXN-102150,2026-01-09 11:50:00,success,credit_card,SMB,US,mobile_android,None,308.86
TXN-102151,2026-01-09 11:51:00,success,credit_card,SMB,US,mobile_ios,None,364.37
TXN-102152,2026-01-09 11:52:00,success,debit_card,Enterprise,LATAM,mobile_android,None,1792.41
TXN-102153,2026-01-09 11:53:00,success,crypto,SMB,US,web,None,417.09
TXN-102154,2026-01-09 11:54:00,success,credit_card,Startup,US,mobile_ios,None,42.85
TXN-102155,2026-01-09 11:55:00,success,credit_card,SMB,US,web,None,161.2
TXN-102156,2026-01-09 11:56:00,success,credit_card,Startup,US,mobile_android,None,69.39
TXN-102157,2026-01-09 11:57:00,success,credit_card,SMB,US,mobile_android,None,397.29
TXN-102158,2026-01-09 11:58:00,success,credit_card,SMB,US,web,None,159.15
TXN-102159,2026-01-09 11:59:00,success,debit_card,SMB,US,web,None,335.57
TXN-102160,2026-01-09 12:00:00,success,debit_card,SMB,LATAM,web,None,335.04
TXN-102161,2026-01-09 12:01:00,success,debit_card,Startup,EU,mobile_ios,None,58.98
TXN-102162,2026-01-09 12:02:00,success,credit_card,Enterprise,EU,web,None,1601.99
TXN-102163,2026-01-09 12:03:00,success,crypto,SMB,EU,mobile_ios,None,369.59
TXN-102164,2026-01-09 12:04:00,success,credit_card,SMB,APAC,web,None,385.29
TXN-102165,2026-01-09 12:05:00,success,bank_transfer,SMB,LATAM,mobile_android,None,366.68
TXN-102166,2026-01-09 12:06:00,success,debit_card,SMB,LATAM,web,None,160.4
TXN-102167,2026-01-09 12:07:00,success,credit_card,SMB,US,web,None,373.83
TXN-102168,2026-01-09 12:08:00,success,debit_card,Enterprise,APAC,web,None,2272.61
TXN-102169,2026-01-09 12:09:00,success,credit_card,Startup,US,web,None,67.77
TXN-102170,2026-01-09 12:10:00,success,debit_card,Startup,US,web,None,50.75
TXN-102171,2026-01-09 12:11:00,success,credit_card,Enterprise,US,mobile_ios,None,1503.07
TXN-102172,2026-01-09 12:12:00,success,credit_card,SMB,EU,mobile_android,None,464.02
TXN-102173,2026-01-09 12:13:00,success,crypto,Startup,EU,web,None,20.63
TXN-102174,2026-01-09 12:14:00,success,credit_card,Startup,US,mobile_ios,None,63.13
TXN-102175,2026-01-09 12:15:00,success,crypto,Startup,APAC,web,None,61.67
TXN-102176,2026-01-09 12:16:00,success,credit_card,Startup,US,mobile_ios,None,48.41
TXN-102177,2026-01-09 12:17:00,success,debit_card,Enterprise,US,web,None,2105.36
TXN-102178,2026-01-09 12:18:00,success,debit_card,Startup,US,web,None,70.33
TXN-102179,2026-01-09 12:19:00,success,credit_card,Startup,EU,mobile_ios,None,76.56
TXN-102180,2026-01-09 12:20:00,success,credit_card,SMB,US,mobile_android,None,297.76
TXN-102181,2026-01-09 12:21:00,success,credit_card,SMB,US,web,None,283.67
TXN-102182,2026-01-09 12:22:00,success,credit_card,SMB,LATAM,web,None,108.74
TXN-102183,2026-01-09 12:23:00,success,credit_card,SMB,APAC,mobile_android,None,164.95
TXN-102184,2026-01-09 12:24:00,success,debit_card,SMB,US,mobile_ios,None,460.76
TXN-102185,2026-01-09 12:25:00,success,bank_transfer,Enterprise,EU,mobile_ios,None,1840.76
TXN-102186,2026-01-09 12:26:00,success,crypto,Enterprise,US,web,None,748.58
TXN-102187,2026-01-09 12:27:00,success,debit_card,SMB,EU,mobile_android,None,489.09
TXN-102188,2026-01-09 12:28:00,failed,debit_card,SMB,EU,web,Insufficient funds,286.12
TXN-102189,2026-01-09 12:29:00,success,debit_card,Startup,US,mobile_android,None,54.75
TXN-102190,2026-01-09 12:30:00,success,credit_card,Enterprise,US,web,None,1355.58
TXN-102191,2026-01-09 12:31:00,success,bank_transfer,Startup,US,mobile_android,None,40.78
TXN-102192,2026-01-09 12:32:00,success,debit_card,Startup,EU,mobile_ios,None,55.07
TXN-102193,2026-01-09 12:33:00,success,debit_card,Startup,LATAM,web,None,51.26
TXN-102194,2026-01-09 12:34:00,success,credit_card,Startup,LATAM,web,None,32.09
TXN-102195,2026-01-09 12:35:00,success,credit_card,Enterprise,LATAM,mobile_ios,None,1858.08
TXN-102196,2026-01-09 12:36:00,success,credit_card,SMB,LATAM,web,None,188.64
TXN-102197,2026-01-09 12:37:00,success,crypto,Enterprise,US,mobile_ios,None,1517.78
TXN-102198,2026-01-09 12:38:00,success,credit_card,Startup,EU,mobile_ios,None,26.11
TXN-102199,2026-01-09 12:39:00,success,credit_card,SMB,US,web,None,380.37
TXN-102200,2026-01-09 12:40:00,success,bank_transfer,SMB,APAC,web,None,134.83
TXN-102201,2026-01-09 12:41:00,success,credit_card,Startup,APAC,mobile_android,None,79.4
TXN-102202,2026-01-09 12:42:00,success,credit_card,Startup,US,mobile_android,None,76.06
TXN-102203,2026-01-09 12:43:00,success,credit_card,Startup,EU,web,None,32.73
TXN-102204,2026-01-09 12:44:00,success,debit_card,SMB,US,mobile_ios,None,273.09
TXN-102205,2026-01-09 12:45:00,success,bank_transfer,SMB,US,web,None,134.49
TXN-102206,2026-01-09 12:46:00,success,credit_card,SMB,LATAM,mobile_android,None,462.27
TXN-102207,2026-01-09 12:47:00,success,crypto,Enterprise,APAC,web,None,2079.53
TXN-102208,2026-01-09 12:48:00,success,credit_card,Startup,US,mobile_android,None,93.41
TXN-102209,2026-01-09 12:49:00,success,bank_transfer,SMB,US,mobile_ios,None,312.01
TXN-102210,2026-01-09 12:50:00,success,debit_card,Enterprise,US,web,None,2406.74
TXN-102211,2026-01-09 12:51:00,success,crypto,Startup,LATAM,mobile_android,None,67.51
TXN-102212,2026-01-09 12:52:00,success,credit_card,SMB,LATAM,mobile_ios,None,447.78
TXN-102213,2026-01-09 12:53:00,success,bank_transfer,Startup,EU,mobile_ios,None,98.1
TXN-102214,2026-01-09 12:54:00,success,debit_card,Startup,EU,web,None,48.07
TXN-102215,2026-01-09 12:55:00,success,credit_card,Startup,EU,web,None,67.61
TXN-102216,2026-01-09 12:56:00,success,crypto,Enterprise,US,mobile_android,None,1293.66
TXN-102217,2026-01-09 12:57:00,success,credit_card,SMB,LATAM,mobile_ios,None,294.47
TXN-102218,2026-01-09 12:58:00,success,crypto,Startup,EU,web,None,89.99
TXN-102219,2026-01-09 12:59:00,success,credit_card,Startup,US,web,None,36.57
TXN-102220,2026-01-09 13:00:00,success,debit_card,SMB,US,web,None,156.24
TXN-102221,2026-01-09 13:01:00,success,credit_card,SMB,EU,web,None,357.38
TXN-102222,2026-01-09 13:02:00,success,credit_card,Enterprise,US,web,None,660.74
TXN-102223,2026-01-09 13:03:00,success,credit_card,Startup,EU,web,None,87.88
TXN-102224,2026-01-09 13:04:00,success,credit_card,SMB,APAC,mobile_ios,None,250.74
TXN-102225,2026-01-09 13:05:00,success,credit_card,Enterprise,APAC,web,None,1935.95
TXN-102226,2026-01-09 13:06:00,success,credit_card,SMB,EU,web,None,224.56
TXN-102227,2026-01-09 13:07:00,success,debit_card,SMB,EU,web,None,450.08
TXN-102228,2026-01-09 13:08:00,success,credit_card,Startup,US,mobile_ios,None,75.87
TXN-102229,2026-01-09 13:09:00,success,credit_card,Enterprise,EU,mobile_ios,None,1199.84
TXN-102230,2026-01-09 13:10:00,success,debit_card,Enterprise,US,mobile_ios,None,1048.8
TXN-102231,2026-01-09 13:11:00,success,credit_card,SMB,LATAM,mobile_ios,None,414.81
TXN-102232,2026-01-09 13:12:00,success,bank_transfer,SMB,LATAM,mobile_ios,None,111.88
TXN-102233,2026-01-09 13:13:00,success,crypto,Enterprise,US,web,None,2184.39
TXN-102234,2026-01-09 13:14:00,success,debit_card,SMB,APAC,web,None,211.92
TXN-102235,2026-01-09 13:15:00,success,debit_card,SMB,EU,web,None,356.46
TXN-102236,2026-01-09 13:16:00,success,crypto,Startup,LATAM,web,None,28.03
TXN-102237,2026-01-09 13:17:00,success,credit_card,Enterprise,EU,web,None,1630.9
TXN-102238,2026-01-09 13:18:00,success,credit_card,Startup,EU,mobile_ios,None,81.29
TXN-102239,2026-01-09 13:19:00,success,credit_card,SMB,EU,mobile_android,None,320.68
TXN-102240,2026-01-09 13:20:00,success,debit_card,Enterprise,US,web,None,591.96
TXN-102241,2026-01-09 13:21:00,success,credit_card,Enterprise,US,mobile_ios,None,2492.62
TXN-102242,2026-01-09 13:22:00,success,debit_card,SMB,US,web,None,155.36
TXN-102243,2026-01-09 13:23:00,success,bank_transfer,SMB,US,mobile_ios,None,392.58
TXN-102244,2026-01-09 13:24:00,success,crypto,SMB,US,web,None,430.52
TXN-102245,2026-01-09 13:25:00,success,credit_card,SMB,EU,web,None,114.01
TXN-102246,2026-01-09 13:26:00,success,credit_card,SMB,EU,web,None,164.95
TXN-102247,2026-01-09 13:27:00,success,crypto,SMB,LATAM,mobile_android,None,308.16
TXN-102248,2026-01-09 13:28:00,success,debit_card,Enterprise,US,web,None,1328.36
TXN-102249,2026-01-09 13:29:00,success,credit_card,SMB,LATAM,web,None,246.44
TXN-102250,2026-01-09 13:30:00,success,credit_card,Startup,EU,mobile_android,None,33.97
TXN-102251,2026-01-09 13:31:00,success,bank_transfer,Enterprise,EU,mobile_ios,None,2075.8
TXN-102252,2026-01-09 13:32:00,success,debit_card,Startup,EU,web,None,26.7
TXN-102253,2026-01-09 13:33:00,success,crypto,SMB,EU,web,None,147.7
TXN-102254,2026-01-09 13:34:00,success,crypto,Startup,US,mobile_ios,None,97.72
TXN-102255,2026-01-09 13:35:00,success,debit_card,Enterprise,APAC,web,None,1187.32
TXN-102256,2026-01-09 13:36:00,success,credit_card,Startup,EU,mobile_ios,None,88.55
TXN-102257,2026-01-09 13:37:00,success,credit_card,SMB,LATAM,mobile_ios,None,332.87
TXN-102258,2026-01-09 13:38:00,success,credit_card,SMB,LATAM,web,None,368.0
TXN-102259,2026-01-09 13:39:00,success,credit_card,SMB,EU,mobile_android,None,223.02
TXN-102260,2026-01-09 13:40:00,success,debit_card,Enterprise,EU,mobile_ios,None,700.36
TXN-102261,2026-01-09 13:41:00,success,debit_card,Startup,LATAM,mobile_ios,None,23.67
TXN-102262,2026-01-09 13:42:00,success,crypto,SMB,LATAM,web,None,298.91
TXN-102263,2026-01-09 13:43:00,success,credit_card,Enterprise,APAC,mobile_ios,None,2107.63
TXN-102264,2026-01-09 13:44:00,success,debit_card,Enterprise,APAC,mobile_ios,None,2032.9
TXN-102265,2026-01-09 13:45:00,success,debit_card,Enterprise,US,web,None,1309.71
TXN-102266,2026-01-09 13:46:00,success,debit_card,SMB,APAC,mobile_ios,None,248.35
TXN-102267,2026-01-09 13:47:00,success,debit_card,SMB,US,web,None,455.41
TXN-102268,2026-01-09 13:48:00,success,credit_card,SMB,EU,web,None,429.28
TXN-102269,2026-01-09 13:49:00,success,credit_card,SMB,US,mobile_android,None,433.17
TXN-102270,2026-01-09 13:50:00,success,credit_card,SMB,US,web,None,172.44
TXN-102271,2026-01-09 13:51:00,success,credit_card,SMB,US,web,None,131.75
TXN-102272,2026-01-09 13:52:00,success,credit_card,Enterprise,APAC,web,None,2265.36
TXN-102273,2026-01-09 13:53:00,success,debit_card,SMB,APAC,web,None,366.38
TXN-102274,2026-01-09 13:54:00,success,bank_transfer,Enterprise,EU,web,None,2103.84
TXN-102275,2026-01-09 13:55:00,success,debit_card,Startup,EU,web,None,52.02
TXN-102276,2026-01-09 13:56:00,success,debit_card,Startup,LATAM,mobile_ios,None,68.98
TXN-102277,2026-01-09 13:57:00,success,credit_card,Startup,US,mobile_android,None,44.81
TXN-102278,2026-01-09 13:58:00,success,debit_card,SMB,EU,web,None,167.8
TXN-102279,2026-01-09 13:59:00,success,credit_card,Startup,EU,mobile_ios,None,92.84
TXN-102280,2026-01-09 14:00:00,success,credit_card,SMB,LATAM,web,None,382.72
TXN-102281,2026-01-09 14:01:00,success,credit_card,SMB,US,web,None,357.44
TXN-102282,2026-01-09 14:02:00,success,credit_card,SMB,LATAM,mobile_android,None,201.58
TXN-102283,2026-01-09 14:03:00,success,credit_card,Startup,US,web,None,77.24
TXN-102284,2026-01-09 14:04:00,success,credit_card,Startup,US,web,None,71.78
TXN-102285,2026-01-09 14:05:00,success,credit_card,SMB,US,web,None,109.66
TXN-102286,2026-01-09 14:06:00,success,bank_transfer,Enterprise,US,mobile_android,None,836.41
TXN-102287,2026-01-09 14:07:00,success,credit_card,SMB,EU,web,None,280.45
TXN-102288,2026-01-09 14:08:00,success,credit_card,Startup,EU,web,None,39.2
TXN-102289,2026-01-09 14:09:00,success,credit_card,Startup,US,mobile_ios,None,22.09
TXN-102290,2026-01-09 14:10:00,success,debit_card,SMB,EU,web,None,318.7
TXN-102291,2026-01-09 14:11:00,failed,credit_card,SMB,APAC,web,Insufficient funds,458.2
TXN-102292,2026-01-09 14:12:00,success,credit_card,SMB,APAC,web,None,365.54
TXN-102293,2026-01-09 14:13:00,success,credit_card,Startup,EU,web,None,26.71
TXN-102294,2026-01-09 14:14:00,success,credit_card,Startup,LATAM,web,None,55.24
TXN-102295,2026-01-09 14:15:00,success,credit_card,SMB,EU,mobile_ios,None,368.98
TXN-102296,2026-01-09 14:16:00,success,credit_card,SMB,US,web,None,428.28
TXN-102297,2026-01-09 14:17:00,success,credit_card,Startup,US,web,None,26.72
TXN-102298,2026-01-09 14:18:00,success,credit_card,SMB,US,mobile_ios,None,390.6
TXN-102299,2026-01-09 14:19:00,success,credit_card,Startup,EU,web,None,27.03
TXN-102300,2026-01-09 14:20:00,success,crypto,SMB,LATAM,web,None,158.86
TXN-102301,2026-01-09 14:21:00,success,debit_card,Startup,APAC,mobile_ios,None,79.23
TXN-102302,2026-01-09 14:22:00,success,credit_card,Startup,US,mobile_android,None,56.67
TXN-102303,2026-01-09 14:23:00,success,credit_card,SMB,EU,web,None,264.46
TXN-102304,2026-01-09 14:24:00,success,bank_transfer,Startup,EU,mobile_android,None,67.77
TXN-102305,2026-01-09 14:25:00,success,credit_card,Enterprise,LATAM,mobile_ios,None,1833.8
TXN-102306,2026-01-09 14:26:00,success,credit_card,Startup,US,mobile_android,None,46.12
TXN-102307,2026-01-09 14:27:00,success,debit_card,Startup,EU,mobile_ios,None,33.7
TXN-102308,2026-01-09 14:28:00,success,credit_card,SMB,LATAM,web,None,247.03
TXN-102309,2026-01-09 14:29:00,success,credit_card,SMB,LATAM,web,None,286.46
TXN-102310,2026-01-09 14:30:00,success,credit_card,SMB,US,mobile_ios,None,133.21
TXN-102311,2026-01-09 14:31:00,success,crypto,Startup,US,web,None,31.85
TXN-102312,2026-01-09 14:32:00,success,credit_card,Startup,EU,web,None,96.65
TXN-102313,2026-01-09 14:33:00,success,debit_card,SMB,APAC,mobile_ios,None,379.75
TXN-102314,2026-01-09 14:34:00,success,bank_transfer,Startup,US,mobile_android,None,25.41
TXN-102315,2026-01-09 14:35:00,success,credit_card,SMB,LATAM,web,None,445.0
TXN-102316,2026-01-09 14:36:00,success,credit_card,SMB,US,web,None,318.01
TXN-102317,2026-01-09 14:37:00,success,credit_card,SMB,EU,web,None,214.72
TXN-102318,2026-01-09 14:38:00,success,credit_card,SMB,EU,web,None,331.83
TXN-102319,2026-01-09 14:39:00,failed,credit_card,Enterprise,US,web,User cancelled,844.67
TXN-102320,2026-01-09 14:40:00,success,bank_transfer,SMB,US,mobile_android,None,214.76
TXN-102321,2026-01-09 14:41:00,failed,debit_card,SMB,EU,mobile_android,Insufficient funds,366.89
TXN-102322,2026-01-09 14:42:00,success,debit_card,Startup,APAC,mobile_android,None,34.88
TXN-102323,2026-01-09 14:43:00,success,credit_card,Enterprise,US,web,None,668.23
TXN-102324,2026-01-09 14:44:00,success,crypto,SMB,EU,web,None,472.03
TXN-102325,2026-01-09 14:45:00,success,bank_transfer,SMB,EU,mobile_android,None,304.01
TXN-102326,2026-01-09 14:46:00,success,crypto,Startup,EU,mobile_android,None,38.41
TXN-102327,2026-01-09 14:47:00,success,credit_card,Startup,LATAM,mobile_ios,None,99.33
TXN-102328,2026-01-09 14:48:00,success,debit_card,Startup,EU,web,None,72.38
TXN-102329,2026-01-09 14:49:00,success,credit_card,Startup,EU,mobile_ios,None,44.59
TXN-102330,2026-01-09 14:50:00,success,credit_card,SMB,EU,mobile_ios,None,448.76
TXN-102331,2026-01-09 14:51:00,success,credit_card,SMB,EU,web,None,273.77
TXN-102332,2026-01-09 14:52:00,success,debit_card,Startup,US,mobile_ios,None,45.64
TXN-102333,2026-01-09 14:53:00,success,debit_card,Startup,APAC,mobile_ios,None,20.73
TXN-102334,2026-01-09 14:54:00,success,credit_card,SMB,US,mobile_ios,None,329.4
TXN-102335,2026-01-09 14:55:00,success,credit_card,Startup,EU,web,None,63.16
TXN-102336,2026-01-09 14:56:00,success,credit_card,Startup,EU,web,None,41.02
TXN-102337,2026-01-09 14:57:00,success,credit_card,Startup,US,mobile_ios,None,95.36
TXN-102338,2026-01-09 14:58:00,success,credit_card,Startup,US,web,None,75.62
TXN-102339,2026-01-09 14:59:00,success,credit_card,SMB,US,mobile_android,None,264.34
TXN-102340,2026-01-09 15:00:00,success,debit_card,SMB,US,mobile_ios,None,264.9
TXN-102341,2026-01-09 15:01:00,success,credit_card,Enterprise,APAC,mobile_android,None,2274.62
TXN-102342,2026-01-09 15:02:00,success,credit_card,SMB,APAC,web,None,112.74
TXN-102343,2026-01-09 15:03:00,success,credit_card,Startup,US,web,None,57.17
TXN-102344,2026-01-09 15:04:00,success,bank_transfer,SMB,US,web,None,455.41
TXN-102345,2026-01-09 15:05:00,success,debit_card,SMB,APAC,web,None,434.46
TXN-102346,2026-01-09 15:06:00,success,debit_card,SMB,US,web,None,476.44
TXN-102347,2026-01-09 15:07:00,success,credit_card,Startup,LATAM,web,None,48.9
TXN-102348,2026-01-09 15:08:00,success,debit_card,Enterprise,US,web,None,1034.35
TXN-102349,2026-01-09 15:09:00,success,credit_card,SMB,EU,web,None,144.73
TXN-102350,2026-01-09 15:10:00,success,debit_card,SMB,US,web,None,356.15
TXN-102351,2026-01-09 15:11:00,success,bank_transfer,SMB,US,web,None,412.59
TXN-102352,2026-01-09 15:12:00,success,debit_card,Startup,US,web,None,87.66
TXN-102353,2026-01-09 15:13:00,success,crypto,Startup,EU,mobile_android,None,88.5
